,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
1,Data Scientist,"['Python', 'Java', 'C++', 'C', 'MySQL', 'Unity']",['unknown'],unknown,,,,,,,,,,Data scientist,"['Apache Airflow', 'Amazon Web Services', 'Machine Learning', 'Business Intelligence (BI)', 'Artificial Intelligence (AI)', 'Cloud Computing']","['Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.', '', 'Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow']","Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.",,"Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow",,,,,,,
2,Junior Data Scientist,"['c++', 'c/', 'java', 'Big Data', 'Algorithms', 'Computer Vision']",['unknown'],unknown,,,,,,,,,,Junior data scientist,"['Machine Learning', 'Python (Programming Language)', 'Data Science', 'Project Management', 'Object-Oriented Programming (OOP)', 'Web Development']",['unknown'],unknown,,,,,,,,,
3,Junior Data Scientist,"['Python', 'R', 'Machine Learning', 'Research', 'C#', 'Java']","['-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ', '-Skills suggestion system using Word2Vec (gensim)']",-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ,-Skills suggestion system using Word2Vec (gensim),,,,,,,,,Senior Data Scientist,"['Data Science', 'Machine Learning', 'Deep Learning', 'Statistics', 'Artificial Intelligence (AI)', 'Navy']",['unknown'],unknown,,,,,,,,,
0,Data Scientist Internal,"['Optical Character Recognition (OCR)', 'Convolutional Neural Networks (CNN)', 'Deep Learning', 'Machine Learning', 'Native reaction', 'SAP CRM']","['OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic']","OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic",,,,,,,,,,Data Scientist,"['Python', 'Java', 'C++', 'C', 'MySQL', 'Unity']",['unknown'],unknown,,,,,,,,,
1,Junior Data Scientist,"['c++', 'c/', 'java', 'Big Data', 'Algorithms', 'Computer Vision']",['unknown'],unknown,,,,,,,,,,Data Scientist,"['Business intelligence', 'R', 'Python', 'Time Series Analysis', 'Machine Learning', 'Data Warehouse']",['unknown'],unknown,,,,,,,,,
2,Data Scientist,"['Linux', 'Jira', 'Data Science', 'Python', 'machine learning', 'Deep Learning']","['• Customer Segmentation for a Retail Company: Conducted a data-driven analysis to identify key customer segments for a retail company. The segmentation was based on demographic, purchasing behavior, and sentiment analysis. The insights generated from this project were used to inform targeted marketing campaigns and personalize the customer experience.', '• Analyzed datasets and communicated insights to business managers to assist with data‐driven decision making.', '• Developed dashboards and reports that communicate a story and provide visualization of data in a way that can be best used.', '• Assessed business processes and recommended data science solutions to improve efficiency.', '• Developed a similar system to identify new errors introduced in the system, improving the matching process and handling their resolution', 'as well as classifying them according to fixing complexity.', 'Keywords : Python, Pandas, Numpy, Matplotlib, Deep Learning, Transformers, Bert, Flask, Rest API, streamlit, Automation']","• Customer Segmentation for a Retail Company: Conducted a data-driven analysis to identify key customer segments for a retail company. The segmentation was based on demographic, purchasing behavior, and sentiment analysis. The insights generated from this project were used to inform targeted marketing campaigns and personalize the customer experience.",• Analyzed datasets and communicated insights to business managers to assist with data‐driven decision making.,• Developed dashboards and reports that communicate a story and provide visualization of data in a way that can be best used.,• Assessed business processes and recommended data science solutions to improve efficiency.,"• Developed a similar system to identify new errors introduced in the system, improving the matching process and handling their resolution",as well as classifying them according to fixing complexity.,"Keywords : Python, Pandas, Numpy, Matplotlib, Deep Learning, Transformers, Bert, Flask, Rest API, streamlit, Automation",,,,Data Engineer - Data Scientist,"['Databases', 'Machine Learning', 'Big Data Analysis', 'Extract, Transform, Load (ETL)', 'Alteryx', 'SQL']",['unknown'],unknown,,,,,,,,,
3,Data Scientist,"['Python', 'machine learning', 'Deep learning', 'Java', 'C', 'JavaScript']","['Development an application for lead generation.', '• Web scraping to retrieve data from Job Search websites : Linkedin, Indeed and', 'Welcome to the jungle.', '• Cleaning and normalization of recovered data with NLP techniques.', '• Topic modelling (LDA, Bertopic).', '• Creation of an application for the visualization of dashboards and the lead', 'Generation.', '–Technologies : Python, Selenium, Beautiful Soup, Web Scraping, NLP,', 'AI Algorithms, MongoDB, Power BI, Python Flask.']",Development an application for lead generation.,"• Web scraping to retrieve data from Job Search websites : Linkedin, Indeed and",Welcome to the jungle.,• Cleaning and normalization of recovered data with NLP techniques.,"• Topic modelling (LDA, Bertopic).",• Creation of an application for the visualization of dashboards and the lead,Generation.,"–Technologies : Python, Selenium, Beautiful Soup, Web Scraping, NLP,","AI Algorithms, MongoDB, Power BI, Python Flask.",,Data scientist junior,"['Artificial Intelligence (AI)', 'SQL', 'Extract, Transform, Load (ETL)', 'Project management', 'Python (programming language)', 'PyCharm']",['unknown'],unknown,,,,,,,,,
4,Data scientist,"['Apache Airflow', 'Amazon Web Services', 'Machine Learning', 'Business Intelligence (BI)', 'Artificial Intelligence (AI)', 'Cloud Computing']","['Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.', '', 'Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow']","Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.",,"Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow",,,,,,,,Junior Data Scientist,"['Python', 'R', 'Machine Learning', 'Research', 'C#', 'Java']","['-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ', '-Skills suggestion system using Word2Vec (gensim)']",-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ,-Skills suggestion system using Word2Vec (gensim),,,,,,,,
5,Data Scientist,"['Apache Airflow', 'Microsoft Azure Machine Learning', 'spaCy', 'Data Modeling', 'Data Integration', 'Data Wrangling']","['-Extracting data from multiple sources and storing it within AWS Data Lake through Data Pipelines.', 'Skills: S3, Glue, Athena, Redshift, Mixpanel, Mongodb, Apache Airflow', '-Executing ETL pipelines on wide data using Apache Spark. ', '-Measuring user engagement and resonant, working on customer segmentation and transforming data into meaningful information explored in dashboards.', 'Skills: Mixpanel, MongoCharts, Quicksight and PowerBI, Dash', '-Working close with customers and product team to translate their business requirements into technical solutions by preparing road maps and product vision.', '-Training models for outfit recommendations, object detection and attribute extraction.', 'Skills: pytorch, python, tensorflow, flask, fast api, docker, azure, aws EC2, SpaCy, machine learning, Bitbucket, confluence, lambda function, aws ECR']",-Extracting data from multiple sources and storing it within AWS Data Lake through Data Pipelines.,"Skills: S3, Glue, Athena, Redshift, Mixpanel, Mongodb, Apache Airflow",-Executing ETL pipelines on wide data using Apache Spark. ,"-Measuring user engagement and resonant, working on customer segmentation and transforming data into meaningful information explored in dashboards.","Skills: Mixpanel, MongoCharts, Quicksight and PowerBI, Dash",-Working close with customers and product team to translate their business requirements into technical solutions by preparing road maps and product vision.,"-Training models for outfit recommendations, object detection and attribute extraction.","Skills: pytorch, python, tensorflow, flask, fast api, docker, azure, aws EC2, SpaCy, machine learning, Bitbucket, confluence, lambda function, aws ECR",,,Data Scientist - Data Engineer,"['Java', 'R', 'SQL No', 'Python', 'MATLAB', 'C#']","['Use of object detection models for extracting areas of interest in documents.', '- Annotation of the data.', '- Increased data with GANs.', '- Making an object detection model.', '- Use of OCR for text extraction.', '- Deployment of models in the form of a Backend API.']",Use of object detection models for extracting areas of interest in documents.,- Annotation of the data.,- Increased data with GANs.,- Making an object detection model.,- Use of OCR for text extraction.,- Deployment of models in the form of a Backend API.,,,,
6,Data Scientist,"['Google Cloud Platform (GCP)', 'machine learning', 'python', 'deep learning', 'Google BigQuery', 'SQL']",['unknown'],unknown,,,,,,,,,,Junior data scientist,"['Machine Learning', 'Python (Programming Language)', 'Data Science', 'Project Management', 'Object-Oriented Programming (OOP)', 'Web Development']",['unknown'],unknown,,,,,,,,,
7,Data Scientist,"['Data Preparation', 'Intelligence Analysis', 'Data Mining', 'Data Analytics', 'Business', 'Analytics']",['Skills: Data Preparation · Intelligence Analysis · Data Mining · Data Analytics · Business · Analytics · Computer Science · SQL · Data Visualization · Data Science · Statistical Data Analysis · Problem Solving · English · Analytics Skills · Natural Language Processing (NLP) · Web Scraping · Python (Programming Language) · Flask · Elastic Stack (ELK) · Machine Learning'],Skills: Data Preparation · Intelligence Analysis · Data Mining · Data Analytics · Business · Analytics · Computer Science · SQL · Data Visualization · Data Science · Statistical Data Analysis · Problem Solving · English · Analytics Skills · Natural Language Processing (NLP) · Web Scraping · Python (Programming Language) · Flask · Elastic Stack (ELK) · Machine Learning,,,,,,,,,,Lead Data Scientist,"['Computer Science', 'Data Science', 'English', 'Machine Learning', 'Deep Learning', 'TensorFlow']",['unknown'],unknown,,,,,,,,,
8,Data Scientist,"['HTML', 'Python', 'Java', 'css', 'JavaScript', 'C']","['PROJECT : Dental monitoring Application ( telemonitoring )', 'Gathering data using a dental camera.', '- Create a TensorFlow Lite model for patient guidance to have better video', '- Create Yolov4-tiny model for streaming using a mobile phone', '- Deploy Yolov4 model to GCP and loaded using python.', '- Track object after detection then chipped one by one', '- Detection of Normal Tooth, Caries Tooth, Gum lesion and Mucosa using segmentation.', '- SKILLS: Python/OpenCV/yolo/RCNN/Flask/React-native/ GCP/Docker/Restful API/TENSORFLOW/Agile methodology']",PROJECT : Dental monitoring Application ( telemonitoring ),Gathering data using a dental camera.,- Create a TensorFlow Lite model for patient guidance to have better video,- Create Yolov4-tiny model for streaming using a mobile phone,- Deploy Yolov4 model to GCP and loaded using python.,- Track object after detection then chipped one by one,"- Detection of Normal Tooth, Caries Tooth, Gum lesion and Mucosa using segmentation.",- SKILLS: Python/OpenCV/yolo/RCNN/Flask/React-native/ GCP/Docker/Restful API/TENSORFLOW/Agile methodology,,,Senior Data Scientist,"['Data Science', 'Machine Learning', 'Deep Learning', 'Statistics', 'Artificial Intelligence (AI)', 'Navy']",['unknown'],unknown,,,,,,,,,
9,Data Scientist,"['Data Analytics', 'Data Visualization', 'Business Intelligence (BI)', 'Data Analysis', 'Data Mining', 'Big Data']","['ASK Control:', '- Detection of anomalies and fraud on Auto, Habitation and Pro insurance contracts.', '- Industrialization of fault detection projects in the Big Data Allianz platform.', '- Putting algorithms into production.', '- Identification and establishment of business rules in collaboration with trade experts', 'Tools : Python, Spark, Git, Pyspark, PostGres, Luigi']",ASK Control:,"- Detection of anomalies and fraud on Auto, Habitation and Pro insurance contracts.",- Industrialization of fault detection projects in the Big Data Allianz platform.,- Putting algorithms into production.,- Identification and establishment of business rules in collaboration with trade experts,"Tools : Python, Spark, Git, Pyspark, PostGres, Luigi",,,,, Data Scientist,"['Artificial intelligence', 'Data science', 'Cloud Computing', 'Deep learning', 'machine learning', 'unknown']","['• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.', ""• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.""]",• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.,"• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.",,,,,,,,
10,Data Scientist ,"['Data Visualization', 'Data Management', 'Image Processing', 'Convolutional Neural Networks (CNN)', 'Computer Vision', 'Webrtc']","['• Extracted, stored, cleaned and preprocessed the last Tunisian stock market time series data.', '• Analyzed the interactions between 300 Tunisian companies using GNN and correlation graph analysis.', '• Created a classification model with an accuracy of 70% to predict the companies - financial risks.']","• Extracted, stored, cleaned and preprocessed the last Tunisian stock market time series data.",• Analyzed the interactions between 300 Tunisian companies using GNN and correlation graph analysis.,• Created a classification model with an accuracy of 70% to predict the companies - financial risks.,,,,,,,,Senior Data Scientist,"['Python (Programmiersprache)', 'Data Science', 'Projektmanagement', 'Motor industry', 'Big Data', 'Prozessmanagement']","['- Analyzing of real car data', '- Creating machine learning models for prevention of the vehicle state']",- Analyzing of real car data,- Creating machine learning models for prevention of the vehicle state,,,,,,,,
11,Data Scientist,"['Optical Character Recognition (OCR)', 'Data Integration', 'Data Analysis', 'Data Visualization', 'Machine Learning', 'Deep Learning']","['• Current project: design and development of the second version of the chatbot (completed during my graduation) by adding text generation and strengthening learning features. The goal is to improve chatbot conversational skills and optimize results using machine learning.', '• Use of Boomi Atmosphere platform to develop and manage data integration and transformation workflows for Snowflake, SucessFactor and SAP systems for JERA.']",• Current project: design and development of the second version of the chatbot (completed during my graduation) by adding text generation and strengthening learning features. The goal is to improve chatbot conversational skills and optimize results using machine learning.,"• Use of Boomi Atmosphere platform to develop and manage data integration and transformation workflows for Snowflake, SucessFactor and SAP systems for JERA.",,,,,,,,,Senior Data Scientist,"['Physics', 'Science', 'LaTeX', 'Astrophysics', 'Python', 'Research']",['unknown'],unknown,,,,,,,,,
0,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,
1,Cloud Engineer ,"['C++', 'Java', 'SQL', 'Linux', 'PHP', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['English', 'DevOps', 'Microsoft Azure', 'Grafana', 'Jenkins', 'Unix Administration']",['Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration'],Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration,,,,,,,,,
2,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,
3,Junior Software Engineer,"['DevOps', 'Cloud computing', 'Linux System Administration', 'Virtualization', 'Network Security', 'DNS']",['Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.'],Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.,,,,,,,,,,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,
4,Software Engineer,"['Airbyte', 'Extract, Transform, Load (ETL)', 'MySQL', 'Flask', 'Go', 'Docker']","['-Deploy, improvise, monitor and maintain data services for a SaaS application', '-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)', '- Google Cloud Management Platform Data services (Bigquery, PubSub)', '-Develop and improve APIs', '-Code review']","-Deploy, improvise, monitor and maintain data services for a SaaS application","-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)","- Google Cloud Management Platform Data services (Bigquery, PubSub)",-Develop and improve APIs,-Code review,,,,,,Software Developer,"['Research', 'JavaScript', 'Software Development', 'Front-End Development', 'Full-Stack Development', 'Multilingual']",['unknown'],unknown,,,,,,,,,
5,Software Engineer,"['Microsoft Word', 'SolidWorks', 'Web Design', 'Database Design', 'Graphic Design', 'Adobe Illustrator']",['unknown'],unknown,,,,,,,,,,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,
6,Software Engineer,"['English', 'Engineering', 'Software Development', 'Web Development', 'Data Science', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,
7,Software Engineer,"['Python (Programming Language)', 'Flask', 'MongoDB', 'Artificial Neural Networks', 'Domain-Driven Design (DDD)', 'CI/CD']",['Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes'],Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes,,,,,,,,,,Software Developer,"['Python', 'Spring Boot', 'Programming', 'docker', 'Spring Data', 'Spring Security']",['المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java'],المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java,,,,,,,,,
8,Software Engineer,"['Machine Learning', 'Data Science', 'Python', 'Software Development', 'Statistics', 'Data Analysis']",['unknown'],unknown,,,,,,,,,,Software Developer,"['Oracle Database', 'Spring Boot', 'GitHub', 'Laravel', 'PHP', 'XAMPP']",['Development of an E-commerce website<houchena>'],Development of an E-commerce website<houchena>,,,,,,,,,
9,Software Engineer,"['Scrum', 'Databases', 'Jira', 'Linux', 'Data Science', 'Deep Learning']","['• Analyze and elaborate requirements specifications for customers ‘requests.', '• Design and implementation of new functions.', '• Perform unit tests.', '• Support and functional support.', 'Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX']",• Analyze and elaborate requirements specifications for customers ‘requests.,• Design and implementation of new functions.,• Perform unit tests.,• Support and functional support.,"Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX",,,,,,Software Developer,"['Java', 'Spring', 'Unified Modeling Language (UML)', 'PhpMyAdmin', 'MySQL', 'Spring boot']",['unknown'],unknown,,,,,,,,,
10,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['Skills: Object-oriented programming (POO) · Kotlin · SQL'],Skills: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,,Software Engineer Internal,"['Talend Open Studio', 'Data Integration', 'Java', 'JavaScript', 'Python (Programming Language)', 'Adaptability']","['• Analyze the functional and technical specifications in order to write the tests.', '• Manually test the user stories delivered by the development team.', '• Execution of manual tests of APIs developed with Swagger UI.', '• Collaborate with developers to ensure binding and secure releases.', '• Write and keep up to date documentation.']",• Analyze the functional and technical specifications in order to write the tests.,• Manually test the user stories delivered by the development team.,• Execution of manual tests of APIs developed with Swagger UI.,• Collaborate with developers to ensure binding and secure releases.,• Write and keep up to date documentation.,,,,,
11,Software Engineer,"['Java', 'JavaScript', 'C (Programming Language)', 'Embedded Systems', 'Wireless Sensor Networks', 'Internet of Things (IoT)']",['unknown'],unknown,,,,,,,,,,Software Developer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,
12,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['Java', 'Python (Programming Language)', 'Git', 'C#', 'JavaScript', 'jQuery']",['المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5'],المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5,,,,,,,,,
0,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['DevOps', 'Cloud computing', 'Linux System Administration', 'Virtualization', 'Network Security', 'DNS']",['Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.'],Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.,,,,,,,,,
1,Cloud Engineer ,"['C++', 'Java', 'SQL', 'Linux', 'PHP', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Airbyte', 'Extract, Transform, Load (ETL)', 'MySQL', 'Flask', 'Go', 'Docker']","['-Deploy, improvise, monitor and maintain data services for a SaaS application', '-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)', '- Google Cloud Management Platform Data services (Bigquery, PubSub)', '-Develop and improve APIs', '-Code review']","-Deploy, improvise, monitor and maintain data services for a SaaS application","-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)","- Google Cloud Management Platform Data services (Bigquery, PubSub)",-Develop and improve APIs,-Code review,,,,,
2,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Microsoft Word', 'SolidWorks', 'Web Design', 'Database Design', 'Graphic Design', 'Adobe Illustrator']",['unknown'],unknown,,,,,,,,,
3,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,,Data Engineer,"['Python', 'Artificial intelligence', 'Machine Learning', 'Data Warehouse', 'Big Data', 'Java']","['Key Responsibilities:', '', '• Build data systems and pipelines', '• Prepare data for predictive and predictive modelling', '• Build algorithms and prototypes', '• Combine raw information from different sources', '• Explore ways to enhance data quality and reliability', '• Identify opportunities for data acquisition', '• Collaborate with data scientists and architects on several projects']",Key Responsibilities:,,• Build data systems and pipelines,• Prepare data for predictive and predictive modelling,• Build algorithms and prototypes,• Combine raw information from different sources,• Explore ways to enhance data quality and reliability,• Identify opportunities for data acquisition,• Collaborate with data scientists and architects on several projects,
4,Cloud Engineer,"['Amazon Web Services', 'JavaScript', 'Python', 'MySQL', 'php', 'Symfony']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Java', 'JavaScript', 'MySQL', 'Beautiful Soup', 'HTML', 'Docker']","['- Build data systems and pipelines', '- Prepare data for predictive and predictive modelling', '- Build algorithms and prototypes', '- Combine raw information from different sources', '- Explore ways to enhance data quality and reliability', '- Identify opportunities for data acquisition', '- Collaborate with data scientists and architects on several projects', '- Parsing E-commerce web sites ', '- Monitoring web scrapers']",- Build data systems and pipelines,- Prepare data for predictive and predictive modelling,- Build algorithms and prototypes,- Combine raw information from different sources,- Explore ways to enhance data quality and reliability,- Identify opportunities for data acquisition,- Collaborate with data scientists and architects on several projects,- Parsing E-commerce web sites ,- Monitoring web scrapers,
5,Cloud Engineer,"['Amazon Web Services (AWS)', 'Google Cloud Platform (GCP)', 'System Administration', 'Cloud Computing', 'Infrastructure', 'Linux']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['PySpark', 'Azure Databricks', 'Databricks', 'Machine Learning', 'Deep Learning', 'Big data']",['unknown'],unknown,,,,,,,,,
6,Cloud Engineer,"['Business Intelligence (BI)', 'RESTful WebServices', 'Maven', 'JSON', 'Hibernate', 'Jenkins']","['• Deployment of web application (angular,springboot) with google kubernets engine using google datastore as database ', '• Facilitating migration of kubernets from docker to k8s using services,pods and deployments', '• Performed Branching, Tagging, Release Activities on Version Control Tools: BitBucket, git']","• Deployment of web application (angular,springboot) with google kubernets engine using google datastore as database ","• Facilitating migration of kubernets from docker to k8s using services,pods and deployments","• Performed Branching, Tagging, Release Activities on Version Control Tools: BitBucket, git",,,,,,,,Data Engineer,"['Machine Learning', 'Data Visualization', 'Python', 'Big Data', 'Data Warehouse', 'Data exploration']",['unknown'],unknown,,,,,,,,,
7,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Python', 'Java', 'Big data', 'Decision-making informatics', 'Machine learning', 'SAS programming']",['unknown'],unknown,,,,,,,,,
8,Cloud engineer,"['English', 'DevOps', 'Microsoft Azure', 'Grafana', 'Jenkins', 'Unix Administration']",['Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration'],Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration,,,,,,,,,,Data Engineer,"['Mobile Application Development', 'PostgreSQL', 'Python', 'Machine Learning', 'Data analysis', 'Big Data']","['Project: Implementation of a datawarehouse for a bank.', '•Look initiative to create tools that automate different project development processes.', '•Look initiative to automate QA tests of the project.', '•Extraction and encryption of confidential data', '•Design and development of data warehouse feed flows.', '•Implement checks/alerts on data consistency and quality.', 'TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java']",Project: Implementation of a datawarehouse for a bank.,•Look initiative to create tools that automate different project development processes.,•Look initiative to automate QA tests of the project.,•Extraction and encryption of confidential data,•Design and development of data warehouse feed flows.,•Implement checks/alerts on data consistency and quality.,"TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java",,,
9,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,,Software Engineer,"['English', 'Engineering', 'Software Development', 'Web Development', 'Data Science', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,
