,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle.1,skills.1,Activity.1,Activite1.1,Activite2.1,Activite3.1,Activite4.1,Activite5.1,Activite6.1,Activite7.1,Activite8.1,Activite9.1,Activite10.1,word_tokenized1,word_tokenized2,word_tokenized3,word_tokenized4,word_tokenized5,word_tokenized6,word_tokenized7,word_tokenized8,word_tokenized9,word_tokenized10,word_tokenized11,word_tokenized12,word_tokenized13,word_tokenized14,word_tokenized15,word_tokenized16,word_tokenized17,word_tokenized18,word_tokenized19,word_tokenized20,word_tokenized21,clean_stemmed1,clean_stemmed2,clean_stemmed3,clean_stemmed4,clean_stemmed5,clean_stemmed6,clean_stemmed7,clean_stemmed8,clean_stemmed9,clean_stemmed10,clean_stemmed11,clean_stemmed12,clean_stemmed13,clean_stemmed14,clean_stemmed15,clean_stemmed16,clean_stemmed17,clean_stemmed18,clean_stemmed19,clean_stemmed20,clean_stemmed21,clean_lemmed1,clean_lemmed2,clean_lemmed3,clean_lemmed4,clean_lemmed5,clean_lemmed6,clean_lemmed7,clean_lemmed8,clean_lemmed9,clean_lemmed10,clean_lemmed11,clean_lemmed12,clean_lemmed13,clean_lemmed14,clean_lemmed15,clean_lemmed16,clean_lemmed17,clean_lemmed18,clean_lemmed19,clean_lemmed20,clean_lemmed21
100,Full-stack Developer,"['AngularJS', 'React.js', 'Bootstrap', 'Node.js', 'Express.js', 'Spring Boot']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['Software Development', 'Node.js', 'React', 'Web Development', 'Mathematics', 'Scrum']","['• Led daily scrums to discussions current day-s goals, previous day-s achievements, and', 'any impediments or concerns in an Agile Scrum environment.', '• Involved in all the internships of Software Development Life Cycle like Application', 'Design, Development, Debugging and Testing all applications.', '• Build a Cross-Platform Mobile Application.']","• Led daily scrums to discussions current day-s goals, previous day-s achievements, and",any impediments or concerns in an Agile Scrum environment.,• Involved in all the internships of Software Development Life Cycle like Application,"Design, Development, Debugging and Testing all applications.",• Build a Cross-Platform Mobile Application.,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Led', 'daily', 'scrums', 'discussions', 'current', 'day', 'goals', 'previous', 'day', 'achievements', 'impediments', 'concerns', 'Agile', 'Scrum', 'environment', 'Involved', 'internships', 'Software', 'Development', 'Life', 'Cycle', 'like', 'Application', 'Design', 'Development', 'Debugging', 'Testing', 'applications', 'Build', 'Cross', 'Platform', 'Mobile', 'Application']","['Led', 'daily', 'scrums', 'discussions', 'current', 'day', 'goals', 'previous', 'day', 'achievements']","['impediments', 'concerns', 'Agile', 'Scrum', 'environment']","['Involved', 'internships', 'Software', 'Development', 'Life', 'Cycle', 'like', 'Application']","['Design', 'Development', 'Debugging', 'Testing', 'applications']","['Build', 'Cross', 'Platform', 'Mobile', 'Application']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['led', 'daili', 'scrum', 'discuss', 'current', 'day', 'goal', 'previou', 'day', 'achiev', 'impedi', 'concern', 'agil', 'scrum', 'environ', 'involv', 'internship', 'softwar', 'develop', 'life', 'cycl', 'like', 'applic', 'design', 'develop', 'debug', 'test', 'applic', 'build', 'cross', 'platform', 'mobil', 'applic']","['led', 'daili', 'scrum', 'discuss', 'current', 'day', 'goal', 'previou', 'day', 'achiev']","['impedi', 'concern', 'agil', 'scrum', 'environ']","['involv', 'internship', 'softwar', 'develop', 'life', 'cycl', 'like', 'applic']","['design', 'develop', 'debug', 'test', 'applic']","['build', 'cross', 'platform', 'mobil', 'applic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Led', 'daily', 'scrum', 'discussion', 'current', 'day', 'goal', 'previous', 'day', 'achievement', 'impediment', 'concern', 'Agile', 'Scrum', 'environment', 'Involved', 'internship', 'Software', 'Development', 'Life', 'Cycle', 'like', 'Application', 'Design', 'Development', 'Debugging', 'Testing', 'application', 'Build', 'Cross', 'Platform', 'Mobile', 'Application']","['Led', 'daily', 'scrum', 'discussion', 'current', 'day', 'goal', 'previous', 'day', 'achievement']","['impediment', 'concern', 'Agile', 'Scrum', 'environment']","['Involved', 'internship', 'Software', 'Development', 'Life', 'Cycle', 'like', 'Application']","['Design', 'Development', 'Debugging', 'Testing', 'application']","['Build', 'Cross', 'Platform', 'Mobile', 'Application']",[],[],[],[],[]
101,Full-stack Developer,"['Quarkus', 'React.js', 'Symfony Framework', 'HTML5', 'CSS', 'Unified Modeling Language (UML)']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']","['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['skill', 'django', 'angular', 'redash', 'clickhous']","['skill', 'django', 'angular', 'redash', 'clickhous']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']","['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[]
102,Full Stack Engineer,"['Angular CLI', 'Framework Spring', 'J2EE Web Services', 'Oracle Database', 'REST API', 'Trello']",['Competencies : Angular CLI · Framework Spring · MySQL'],Competencies : Angular CLI · Framework Spring · MySQL,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full-stack Developer,"['Framework Spring', 'Engineering', 'Cascading Style Sheets (CSS)', 'Spring Boot', 'React.js', 'Docker products']",['Skills : Framework Spring · React.js · JavaScript · Java'],Skills : Framework Spring · React.js · JavaScript · Java,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Competencies', 'Angular', 'CLI', 'Framework', 'Spring', 'MySQL']",[],[],[],[],[],[],[],[],[],"['Skills', 'Framework', 'Spring', 'React', 'js', 'JavaScript', 'Java']","['Skills', 'Framework', 'Spring', 'React', 'js', 'JavaScript', 'Java']",[],[],[],[],[],[],[],[],[],"['compet', 'angular', 'cli', 'framework', 'spring', 'mysql']",[],[],[],[],[],[],[],[],[],"['skill', 'framework', 'spring', 'react', 'js', 'javascript', 'java']","['skill', 'framework', 'spring', 'react', 'js', 'javascript', 'java']",[],[],[],[],[],[],[],[],[],"['Competencies', 'Angular', 'CLI', 'Framework', 'Spring', 'MySQL']",[],[],[],[],[],[],[],[],[],"['Skills', 'Framework', 'Spring', 'React', 'j', 'JavaScript', 'Java']","['Skills', 'Framework', 'Spring', 'React', 'j', 'JavaScript', 'Java']",[],[],[],[],[],[],[],[],[]
103,Full stack engineer,"['WebRTC', 'CSS3', 'Bootstrap', 'HTML5', 'Css3', 'Bootstrap4']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['Sonar', 'Sonarqube', 'JUnit', 'Spring Security', 'Spring Data', 'Material-IU']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
104,Full stack engineer,"['XML', 'Reactjs', 'React.js', 'Angular', '.NET framework', 'docker']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full-stack Developer,"['React', 'ASP.NET', 'Microsoft SQL Server', 'AngularJS', 'REST APIs', 'MySQL']","['Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.']","Design and development of a web application (Front and Back) that allows the user to consult and create personalized diets composed of a set of meals based on recipes that he can also browse through the site, consult all the matching nutritional information and obtain the shopping list of the ingredients necessary for his diet.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Design', 'development', 'web', 'application', 'Front', 'Back', 'allows', 'user', 'consult', 'create', 'personalized', 'diets', 'composed', 'set', 'meals', 'based', 'recipes', 'also', 'browse', 'site', 'consult', 'matching', 'nutritional', 'information', 'obtain', 'shopping', 'list', 'ingredients', 'necessary', 'diet']","['Design', 'development', 'web', 'application', 'Front', 'Back', 'allows', 'user', 'consult', 'create', 'personalized', 'diets', 'composed', 'set', 'meals', 'based', 'recipes', 'also', 'browse', 'site', 'consult', 'matching', 'nutritional', 'information', 'obtain', 'shopping', 'list', 'ingredients', 'necessary', 'diet']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['design', 'develop', 'web', 'applic', 'front', 'back', 'allow', 'user', 'consult', 'creat', 'person', 'diet', 'compos', 'set', 'meal', 'base', 'recip', 'also', 'brows', 'site', 'consult', 'match', 'nutrit', 'inform', 'obtain', 'shop', 'list', 'ingredi', 'necessari', 'diet']","['design', 'develop', 'web', 'applic', 'front', 'back', 'allow', 'user', 'consult', 'creat', 'person', 'diet', 'compos', 'set', 'meal', 'base', 'recip', 'also', 'brows', 'site', 'consult', 'match', 'nutrit', 'inform', 'obtain', 'shop', 'list', 'ingredi', 'necessari', 'diet']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Design', 'development', 'web', 'application', 'Front', 'Back', 'allows', 'user', 'consult', 'create', 'personalized', 'diet', 'composed', 'set', 'meal', 'based', 'recipe', 'also', 'browse', 'site', 'consult', 'matching', 'nutritional', 'information', 'obtain', 'shopping', 'list', 'ingredient', 'necessary', 'diet']","['Design', 'development', 'web', 'application', 'Front', 'Back', 'allows', 'user', 'consult', 'create', 'personalized', 'diet', 'composed', 'set', 'meal', 'based', 'recipe', 'also', 'browse', 'site', 'consult', 'matching', 'nutritional', 'information', 'obtain', 'shopping', 'list', 'ingredient', 'necessary', 'diet']",[],[],[],[],[],[],[],[],[]
105,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Development', 'features', 'CRM', 'Client', 'Relationship', 'Management', 'Customer', 'Relationship', 'Management', 'software']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['develop', 'featur', 'crm', 'client', 'relationship', 'manag', 'custom', 'relationship', 'manag', 'softwar']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Development', 'feature', 'CRM', 'Client', 'Relationship', 'Management', 'Customer', 'Relationship', 'Management', 'software']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
106,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
107,Senior Full Stack Web Developer,"['Java', 'MySQL', 'JavaScript', 'Angularjs', 'NodeJS', 'PHP']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
108,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full stack and AI developer,"['JavaScript', 'MySQL', 'Deep Learning', 'Machine Learning', 'PyTorch', 'Python (Programming Language)']",['Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI)'],Skills: JavaScript · MySQL · Deep Learning · Machine Learning · PyTorch · Python (Programming Language) · TensorFlow · PHP · Artificial Intelligence (AI),unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[],"['Skills', 'JavaScript', 'MySQL', 'Deep', 'Learning', 'Machine', 'Learning', 'PyTorch', 'Python', 'Programming', 'Language', 'TensorFlow', 'PHP', 'Artificial', 'Intelligence', 'AI']","['Skills', 'JavaScript', 'MySQL', 'Deep', 'Learning', 'Machine', 'Learning', 'PyTorch', 'Python', 'Programming', 'Language', 'TensorFlow', 'PHP', 'Artificial', 'Intelligence', 'AI']",[],[],[],[],[],[],[],[],[],"['skill', 'django', 'angular', 'redash', 'clickhous']",[],[],[],[],[],[],[],[],[],"['skill', 'javascript', 'mysql', 'deep', 'learn', 'machin', 'learn', 'pytorch', 'python', 'program', 'languag', 'tensorflow', 'php', 'artifici', 'intellig', 'ai']","['skill', 'javascript', 'mysql', 'deep', 'learn', 'machin', 'learn', 'pytorch', 'python', 'program', 'languag', 'tensorflow', 'php', 'artifici', 'intellig', 'ai']",[],[],[],[],[],[],[],[],[],"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[],"['Skills', 'JavaScript', 'MySQL', 'Deep', 'Learning', 'Machine', 'Learning', 'PyTorch', 'Python', 'Programming', 'Language', 'TensorFlow', 'PHP', 'Artificial', 'Intelligence', 'AI']","['Skills', 'JavaScript', 'MySQL', 'Deep', 'Learning', 'Machine', 'Learning', 'PyTorch', 'Python', 'Programming', 'Language', 'TensorFlow', 'PHP', 'Artificial', 'Intelligence', 'AI']",[],[],[],[],[],[],[],[],[]
109,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full-stack Js Developer,"['Web development', 'Teamwork', 'Project management', 'Advertising', 'GitHub', 'AngularJS']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Skills', 'TypeScript', 'React', 'js']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['skill', 'typescript', 'react', 'js']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Skills', 'TypeScript', 'React', 'j']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
110,Data Scientist Internal,"['Optical Character Recognition (OCR)', 'Convolutional Neural Networks (CNN)', 'Deep Learning', 'Machine Learning', 'Native reaction', 'SAP CRM']","['OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic']","OCR Web service that detects, classifies the object and extracts data from formal documents in french and arabic",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Data scientist junior,"['Artificial Intelligence (AI)', 'SQL', 'Extract, Transform, Load (ETL)', 'Project management', 'Python (programming language)', 'PyCharm']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['OCR', 'Web', 'service', 'detects', 'classifies', 'object', 'extracts', 'data', 'formal', 'documents', 'french', 'arabic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['ocr', 'web', 'servic', 'detect', 'classifi', 'object', 'extract', 'data', 'formal', 'document', 'french', 'arab']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['OCR', 'Web', 'service', 'detects', 'classifies', 'object', 'extract', 'data', 'formal', 'document', 'french', 'arabic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
111,Data Scientist,"['Python', 'Java', 'C++', 'C', 'MySQL', 'Unity']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Data scientist,"['Apache Airflow', 'Amazon Web Services', 'Machine Learning', 'Business Intelligence (BI)', 'Artificial Intelligence (AI)', 'Cloud Computing']","['Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.', '', 'Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow']","Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.",unknown,"Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Extract', 'data', 'multiple', 'sources', 'store', 'within', 'AWS', 'tools', 'data', 'pipelines', 'transform', 'raw', 'data', 'meaningful', 'information', 'explored', 'dashboards', 'explore', 'ways', 'enhance', 'data', 'quality', 'reliability', 'work', 'close', 'customers', 'product', 'teams', 'translate', 'business', 'requirements', 'technical', 'solutions', 'train', 'deep', 'learning', 'models', 'outfit', 'recommendations', 'object', 'detection', 'entity', 'extraction', 'images', 'automata', 'data', 'pipelines', 'using', 'Airflow', 'dags', 'Technologies', 'Python', 'SQL', 'MongoDB', 'AWS', 'AWS', 'Glue', 'AWS', 'Athena', 'AWS', 'S3', 'AWS', 'Quicksight', 'AWS', 'Lambda', 'Tensorflow', 'Azure', 'MachineLearning', 'Mixpanel', 'Bitbucket', 'Jira', 'Airflow']","['Extract', 'data', 'multiple', 'sources', 'store', 'within', 'AWS', 'tools', 'data', 'pipelines', 'transform', 'raw', 'data', 'meaningful', 'information', 'explored', 'dashboards', 'explore', 'ways', 'enhance', 'data', 'quality', 'reliability', 'work', 'close', 'customers', 'product', 'teams', 'translate', 'business', 'requirements', 'technical', 'solutions', 'train', 'deep', 'learning', 'models', 'outfit', 'recommendations', 'object', 'detection', 'entity', 'extraction', 'images', 'automata', 'data', 'pipelines', 'using', 'Airflow', 'dags']",[],"['Technologies', 'Python', 'SQL', 'MongoDB', 'AWS', 'AWS', 'Glue', 'AWS', 'Athena', 'AWS', 'S3', 'AWS', 'Quicksight', 'AWS', 'Lambda', 'Tensorflow', 'Azure', 'MachineLearning', 'Mixpanel', 'Bitbucket', 'Jira', 'Airflow']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['extract', 'data', 'multipl', 'sourc', 'store', 'within', 'aw', 'tool', 'data', 'pipelin', 'transform', 'raw', 'data', 'meaning', 'inform', 'explor', 'dashboard', 'explor', 'way', 'enhanc', 'data', 'qualiti', 'reliabl', 'work', 'close', 'custom', 'product', 'team', 'translat', 'busi', 'requir', 'technic', 'solut', 'train', 'deep', 'learn', 'model', 'outfit', 'recommend', 'object', 'detect', 'entiti', 'extract', 'imag', 'automata', 'data', 'pipelin', 'use', 'airflow', 'dag', 'technolog', 'python', 'sql', 'mongodb', 'aw', 'aw', 'glue', 'aw', 'athena', 'aw', 's3', 'aw', 'quicksight', 'aw', 'lambda', 'tensorflow', 'azur', 'machinelearn', 'mixpanel', 'bitbucket', 'jira', 'airflow']","['extract', 'data', 'multipl', 'sourc', 'store', 'within', 'aw', 'tool', 'data', 'pipelin', 'transform', 'raw', 'data', 'meaning', 'inform', 'explor', 'dashboard', 'explor', 'way', 'enhanc', 'data', 'qualiti', 'reliabl', 'work', 'close', 'custom', 'product', 'team', 'translat', 'busi', 'requir', 'technic', 'solut', 'train', 'deep', 'learn', 'model', 'outfit', 'recommend', 'object', 'detect', 'entiti', 'extract', 'imag', 'automata', 'data', 'pipelin', 'use', 'airflow', 'dag']",[],"['technolog', 'python', 'sql', 'mongodb', 'aw', 'aw', 'glue', 'aw', 'athena', 'aw', 's3', 'aw', 'quicksight', 'aw', 'lambda', 'tensorflow', 'azur', 'machinelearn', 'mixpanel', 'bitbucket', 'jira', 'airflow']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Extract', 'data', 'multiple', 'source', 'store', 'within', 'AWS', 'tool', 'data', 'pipeline', 'transform', 'raw', 'data', 'meaningful', 'information', 'explored', 'dashboard', 'explore', 'way', 'enhance', 'data', 'quality', 'reliability', 'work', 'close', 'customer', 'product', 'team', 'translate', 'business', 'requirement', 'technical', 'solution', 'train', 'deep', 'learning', 'model', 'outfit', 'recommendation', 'object', 'detection', 'entity', 'extraction', 'image', 'automaton', 'data', 'pipeline', 'using', 'Airflow', 'dag', 'Technologies', 'Python', 'SQL', 'MongoDB', 'AWS', 'AWS', 'Glue', 'AWS', 'Athena', 'AWS', 'S3', 'AWS', 'Quicksight', 'AWS', 'Lambda', 'Tensorflow', 'Azure', 'MachineLearning', 'Mixpanel', 'Bitbucket', 'Jira', 'Airflow']","['Extract', 'data', 'multiple', 'source', 'store', 'within', 'AWS', 'tool', 'data', 'pipeline', 'transform', 'raw', 'data', 'meaningful', 'information', 'explored', 'dashboard', 'explore', 'way', 'enhance', 'data', 'quality', 'reliability', 'work', 'close', 'customer', 'product', 'team', 'translate', 'business', 'requirement', 'technical', 'solution', 'train', 'deep', 'learning', 'model', 'outfit', 'recommendation', 'object', 'detection', 'entity', 'extraction', 'image', 'automaton', 'data', 'pipeline', 'using', 'Airflow', 'dag']",[],"['Technologies', 'Python', 'SQL', 'MongoDB', 'AWS', 'AWS', 'Glue', 'AWS', 'Athena', 'AWS', 'S3', 'AWS', 'Quicksight', 'AWS', 'Lambda', 'Tensorflow', 'Azure', 'MachineLearning', 'Mixpanel', 'Bitbucket', 'Jira', 'Airflow']",[],[],[],[],[],[],[]
