,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
19,Data Engineer,"['Data Cleaning', 'Data Visualization', 'Business Intelligence', 'Big Data', 'Data Science', 'python']",['unknown'],unknown,,,,,,,,,,Senior Data Scientist,"['Data Science', 'Machine Learning', 'Deep Learning', 'Statistics', 'Artificial Intelligence (AI)', 'Navy']",['unknown'],unknown,,,,,,,,,
20,Data Architect,"['Business Intelligence', 'Microsoft Power BI', 'Data Analysis', 'Consulting', 'Business Analysis', 'Project Management']","['# Context', 'Continuous optimization of the Data Global model for the Healthcare Data Warehouse.', 'Analysis, Conception and integration of the data sources into a new model.', '', '# Activities', '* Analysis of the existing Data models, Data Sources, and Data flow. ', '* Understanding of the different business processes and the business requirements for each entity and the interaction between different entities and different applications on the Data layer and the reporting layer', '* Detecting the issue within the existance models and offer alternatives to improve the performance and the data quality within the new models. ', '* Planning and estimates for the Data Team within the different project phases. ', '* Modeling (Entity Relationship Models, Conceptual Data Models, Logical Data Models)', '* Mapping and Documentation of Data Warehouse Componenets ', '* Work with the Data Architecture Team to look in different strategies for future business needs.', '', '# Environment', 'Data Modeling (Erwin, Kimball), Data Marts, Functional Architecture, MS Azure, SQL Server, SAS']",# Context,Continuous optimization of the Data Global model for the Healthcare Data Warehouse.,"Analysis, Conception and integration of the data sources into a new model.",,# Activities,"* Analysis of the existing Data models, Data Sources, and Data flow. ",* Understanding of the different business processes and the business requirements for each entity and the interaction between different entities and different applications on the Data layer and the reporting layer,* Detecting the issue within the existance models and offer alternatives to improve the performance and the data quality within the new models. ,* Planning and estimates for the Data Team within the different project phases. ,"* Modeling (Entity Relationship Models, Conceptual Data Models, Logical Data Models)",Senior Data Scientist,"['Python (Programmiersprache)', 'Data Science', 'Projektmanagement', 'Motor industry', 'Big Data', 'Prozessmanagement']","['- Analyzing of real car data', '- Creating machine learning models for prevention of the vehicle state']",- Analyzing of real car data,- Creating machine learning models for prevention of the vehicle state,,,,,,,,
21,Data consultant,"['Data mining', 'BI', 'Corporate finance', 'java', 'time series', 'Symfony']",['unknown'],unknown,,,,,,,,,,Senior Data Scientist,"['Physics', 'Science', 'LaTeX', 'Astrophysics', 'Python', 'Research']",['unknown'],unknown,,,,,,,,,
22,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,,Data & Analytics consultant,"['Machine Learning', 'K-Nearest Neighbors (KNN)', 'SQL', 'Talend', 'DAX', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,
23,Data Analyst,"['Project management', 'Software development', 'Web development', 'Programming', 'Java', 'HTML5']",['unknown'],unknown,,,,,,,,,,Data Analyst Internal,"['French', 'Engineers', 'Management', 'Microsoft Office', 'Leadership', 'unknown']",['unknown'],unknown,,,,,,,,,
24,Data analytics internal,"['SQL Server Management Studio', 'Data analysis', 'JasperReports', 'Data exploration', 'AngularJS', 'R']","['Setting up a decision platform for a wimbee client using JasperReports', 'Keywords : SSMS, Talend, jaspersoft studio ']",Setting up a decision platform for a wimbee client using JasperReports,"Keywords : SSMS, Talend, jaspersoft studio ",,,,,,,,,Intern Data Analyst ,"['SQL Server Integration Services (SSIS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Reporting Services (SSRS)', 'SQL Server Management Studio', 'Microsoft SQL Server', 'Microsoft Power BI']","['creation of a decision-making solution to analyze workload and capacity in order to estimate the number of hires in the next 5 years for all departments of the Airbus helicopter client.', '-Updating the Macro (VBA) of the various Excel files', '-Extraction, transformation and download of data', '-Deployment of OLAP cubes', '-Implementing dynamic decision-making relationships ', 'Environment: Visual Basic for Applications (VBA), Excel, SAP PCB', '', 'Implementation of a form for applications for the export control of Airbus helicopter, extraction of data and development of a dashboard in order to have a comprehensive and profound view of the analyses of the applications, their follow-up and their progress. ', '-Implementing a form for applications ', '-Implementing a website that allows users to track their requests. ', '-Extraction, transformation and download of data', '-Put in place a decision-making dashboard.', 'Environment : Google Forms, Google Sites, App Scripts, Data Studio']",creation of a decision-making solution to analyze workload and capacity in order to estimate the number of hires in the next 5 years for all departments of the Airbus helicopter client.,-Updating the Macro (VBA) of the various Excel files,"-Extraction, transformation and download of data",-Deployment of OLAP cubes,-Implementing dynamic decision-making relationships ,"Environment: Visual Basic for Applications (VBA), Excel, SAP PCB",,"Implementation of a form for applications for the export control of Airbus helicopter, extraction of data and development of a dashboard in order to have a comprehensive and profound view of the analyses of the applications, their follow-up and their progress. ",-Implementing a form for applications ,-Implementing a website that allows users to track their requests. 
25,Data Analyst intern,"['Talend Open Studio', 'Microsoft Dynamics AX', 'ERP Microsoft Dynamics', 'python', 'Adobe Illustrator', 'java']",['Skills: Talend Open Studio · Microsoft Dynamics AX · Microsoft Power BI'],Skills: Talend Open Studio · Microsoft Dynamics AX · Microsoft Power BI,,,,,,,,,,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,
26,"Business Data Analyst, Associate","['Process Improvement', 'Data Science', 'R', 'Python', 'Data Analysis', 'Data Warehousing']",['Skills: Process Improvement · Data Science · Data Analysis · SQL'],Skills: Process Improvement · Data Science · Data Analysis · SQL,,,,,,,,,,DevOps Data & BI Engineer,"['Azure DevOps', 'Extract, Transform, Load (ETL)', 'Data Analysis', 'Data Warehousing', 'Data Management', 'Data Integration']",['unknown'],unknown,,,,,,,,,
27,Business Intelligence and Data Analyst ,"['Analytical Skills', 'Data Visualization', 'Communication', 'IBM SPSS', 'DAX', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Azure Cosmos DB', 'DAX', 'Powershell', 'Business Intelligence (BI)', 'Extract, Transform, Load (ETL)', 'Data Warehousing']","['- Work with Microsoft Information Protection team to generate insights about MIP solutions.', '- Extract data and generate useful datasets.', '- Create power BI dashboards to make data usefull for analysis.']",- Work with Microsoft Information Protection team to generate insights about MIP solutions.,- Extract data and generate useful datasets.,- Create power BI dashboards to make data usefull for analysis.,,,,,,,
28,Data analytics,"['Finance', 'Marketing', 'Analytical skills', 'Project management', 'data analysis', 'data visualization']","['- Clean data and develop ETL', '- Identify KPIs and create board tables to track commercial activity']",- Clean data and develop ETL,- Identify KPIs and create board tables to track commercial activity,,,,,,,,,Data Analyst,"['JIRA', 'Teamwork', 'Table', 'MySQL', 'Pawer bi', 'Microsoft SQL Server']",['Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel'],Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel,,,,,,,,,
29,Data consultant,"['Business Intelligence', 'Microsoft Power BI', 'Big Data', 'Hadoop', 'Data Analysis', 'MBS']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Teamwork', 'Data analysis', 'Extract, Transform, Load (ETL)', 'Microsoft Office', 'Microsoft Power BI', 'Talend Open Studio']",['unknown'],unknown,,,,,,,,,
30,Data-analyst,"['PHP', 'PhpMyAdmin', 'MySQL', 'HTML5', 'Java', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Data Analyst Internal,"['SQL', 'Java', 'Microsoft Power BI', 'Data Analysis Expressions (DAX)', 'MySQL', 'JavaScript']",['Expensya is an innovative spending management solution to empower CFOs and foster autonomous accounting professionals. We are leader of mid-market new generation solutions.'],Expensya is an innovative spending management solution to empower CFOs and foster autonomous accounting professionals. We are leader of mid-market new generation solutions.,,,,,,,,,
31,Data Analyst,"['Table', 'Workbench', 'Alteryx', 'Visual Studio', 'Microsoft Power BI', 'Microsoft SQL Server']",['Skills: Tableau · Workbench · digital lab · Alteryx · Microsoft Power BI · SQL'],Skills: Tableau · Workbench · digital lab · Alteryx · Microsoft Power BI · SQL,,,,,,,,,,Consultant data science ,"['Predictive Analytics', 'Predictive Modeling', 'Modeling', 'Engineering', 'Machine Learning', 'Statistical Data Analysis']",['unknown'],unknown,,,,,,,,,
32,Data Science Internal,"['MySQL', 'Transport Layer Security (TLS)', 'Deep Learning', 'Git', 'Flutter', 'Data Analysis']",['Skills : Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning'],Skills : Transport Layer Security (TLS) · Data Analysis · Python (Programming Language) · Machine Learning,,,,,,,,,,Data Scientist internally,"['Engineering', 'Project management', 'English', 'Analytical skills', 'Finance', 'R']",['unknown'],unknown,,,,,,,,,
33,Data Science Internal,"['Data analytics', 'Data visualization', 'Scoreboard', 'Data science', 'Software development', 'Decision-making informatics']",['Competencies : C#'],Competencies : C#,,,,,,,,,,Data Engineer,"['Python (Programming Language)', 'Dashboard Building', 'Data Analytics', 'Extract, Transform, Load (ETL)', 'Django', 'KPI Dashboards']",['unknown'],unknown,,,,,,,,,
34,Data Science Internal,"['Engineering', 'Communication', 'Problem solving', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Power BI', 'Talend', 'Python', 'Extract, transform, load (ETL)', 'Data analysis', 'SQL Server Integration Services (SSIS)']",['unknown'],unknown,,,,,,,,,
35,Data Science Consultant,"['Python (programming language)', 'OCR', 'Optical character recognition', 'Computer vision', 'Deep learning', 'Automatic learning']",['unknown'],unknown,,,,,,,,,,Data Analyst,"['Project management', 'Software development', 'Web development', 'Programming', 'Java', 'HTML5']",['unknown'],unknown,,,,,,,,,
36,Data Analyst Internal,"['French', 'Engineers', 'Management', 'Microsoft Office', 'Leadership', 'unknown']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Apache Spark', 'Scala', 'Jira', 'Talend', 'Learning by strengthening', 'SQL Server Integration Services (SSIS)']","['Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.']","Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.",,,,,,,,,
37,Data & Analytics consultant,"['Machine Learning', 'K-Nearest Neighbors (KNN)', 'SQL', 'Talend', 'DAX', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,,Data analytics internal,"['SQL Server Management Studio', 'Data analysis', 'JasperReports', 'Data exploration', 'AngularJS', 'R']","['Setting up a decision platform for a wimbee client using JasperReports', 'Keywords : SSMS, Talend, jaspersoft studio ']",Setting up a decision platform for a wimbee client using JasperReports,"Keywords : SSMS, Talend, jaspersoft studio ",,,,,,,,
38,Data Analyst,"['Big Data Analytics', 'Data Analysis', 'Data Mining', 'HTML', 'Cascading Style Sheets (CSS)', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Intern Data Analyst,"['SQL Server Integration Services (SSIS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Reporting Services (SSRS)', 'SQL Server Management Studio', 'Microsoft SQL Server', 'Microsoft Power BI']","['creation of a decision-making solution to analyze workload and capacity in order to estimate the number of hires in the next 5 years for all departments of the Airbus helicopter client.', '-Updating the Macro (VBA) of the various Excel files', '-Extraction, transformation and download of data', '-Deployment of OLAP cubes', '-Implementing dynamic decision-making relationships ', 'Environment: Visual Basic for Applications (VBA), Excel, SAP PCB', '', 'Implementation of a form for applications for the export control of Airbus helicopter, extraction of data and development of a dashboard in order to have a comprehensive and profound view of the analyses of the applications, their follow-up and their progress. ', '-Implementing a form for applications ', '-Implementing a website that allows users to track their requests. ', '-Extraction, transformation and download of data', '-Put in place a decision-making dashboard.', 'Environment : Google Forms, Google Sites, App Scripts, Data Studio']",creation of a decision-making solution to analyze workload and capacity in order to estimate the number of hires in the next 5 years for all departments of the Airbus helicopter client.,-Updating the Macro (VBA) of the various Excel files,"-Extraction, transformation and download of data",-Deployment of OLAP cubes,-Implementing dynamic decision-making relationships ,"Environment: Visual Basic for Applications (VBA), Excel, SAP PCB",,"Implementation of a form for applications for the export control of Airbus helicopter, extraction of data and development of a dashboard in order to have a comprehensive and profound view of the analyses of the applications, their follow-up and their progress. ",-Implementing a form for applications ,-Implementing a website that allows users to track their requests. 
39,Data Analyst,"['JIRA', 'Teamwork', 'Table', 'MySQL', 'Pawer bi', 'Microsoft SQL Server']",['Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel'],Skills: JIRA · Teamwork · Tableau · MySQL · Microsoft Excel,,,,,,,,,,Data consultant,"['Business Intelligence', 'Microsoft Power BI', 'Big Data', 'Hadoop', 'Data Analysis', 'MBS']",['unknown'],unknown,,,,,,,,,
0,Data Scientist,"['Python', 'Java', 'C++', 'C', 'MySQL', 'Unity']",['unknown'],unknown,,,,,,,,,,Data scientist,"['Apache Airflow', 'Amazon Web Services', 'Machine Learning', 'Business Intelligence (BI)', 'Artificial Intelligence (AI)', 'Cloud Computing']","['Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.', '', 'Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow']","Extract data from multiple sources and store it within AWS tools through data pipelines, transform raw data into meaningful information explored in dashboards, explore ways to enhance data quality and reliability, work close with customers and product teams to translate their business requirements into technical solutions, train deep learning models for outfit recommendations, object detection and entity extraction from images, automata data pipelines using Airflow dags.",,"Technologies : Python, SQL, MongoDB, AWS, AWS Glue, AWS Athena, AWS S3, AWS Quicksight, AWS Lambda, Tensorflow, Azure MachineLearning, Mixpanel, Bitbucket, Jira, Airflow",,,,,,,
0,Data Scientist,"['Python', 'Java', 'C++', 'C', 'MySQL', 'Unity']",['unknown'],unknown,,,,,,,,,,Data Engineer - Data Scientist,"['Databases', 'Machine Learning', 'Big Data Analysis', 'Extract, Transform, Load (ETL)', 'Alteryx', 'SQL']",['unknown'],unknown,,,,,,,,,
1,Data Scientist,"['Business intelligence', 'R', 'Python', 'Time Series Analysis', 'Machine Learning', 'Data Warehouse']",['unknown'],unknown,,,,,,,,,,Data Scientist - Data Engineer,"['Java', 'R', 'SQL No', 'Python', 'MATLAB', 'C#']","['Use of object detection models for extracting areas of interest in documents.', '- Annotation of the data.', '- Increased data with GANs.', '- Making an object detection model.', '- Use of OCR for text extraction.', '- Deployment of models in the form of a Backend API.']",Use of object detection models for extracting areas of interest in documents.,- Annotation of the data.,- Increased data with GANs.,- Making an object detection model.,- Use of OCR for text extraction.,- Deployment of models in the form of a Backend API.,,,,
2,Data Scientist,"['Linux', 'Jira', 'Data Science', 'Python', 'machine learning', 'Deep Learning']","['• Customer Segmentation for a Retail Company: Conducted a data-driven analysis to identify key customer segments for a retail company. The segmentation was based on demographic, purchasing behavior, and sentiment analysis. The insights generated from this project were used to inform targeted marketing campaigns and personalize the customer experience.', '• Analyzed datasets and communicated insights to business managers to assist with data‐driven decision making.', '• Developed dashboards and reports that communicate a story and provide visualization of data in a way that can be best used.', '• Assessed business processes and recommended data science solutions to improve efficiency.', '• Developed a similar system to identify new errors introduced in the system, improving the matching process and handling their resolution', 'as well as classifying them according to fixing complexity.', 'Keywords : Python, Pandas, Numpy, Matplotlib, Deep Learning, Transformers, Bert, Flask, Rest API, streamlit, Automation']","• Customer Segmentation for a Retail Company: Conducted a data-driven analysis to identify key customer segments for a retail company. The segmentation was based on demographic, purchasing behavior, and sentiment analysis. The insights generated from this project were used to inform targeted marketing campaigns and personalize the customer experience.",• Analyzed datasets and communicated insights to business managers to assist with data‐driven decision making.,• Developed dashboards and reports that communicate a story and provide visualization of data in a way that can be best used.,• Assessed business processes and recommended data science solutions to improve efficiency.,"• Developed a similar system to identify new errors introduced in the system, improving the matching process and handling their resolution",as well as classifying them according to fixing complexity.,"Keywords : Python, Pandas, Numpy, Matplotlib, Deep Learning, Transformers, Bert, Flask, Rest API, streamlit, Automation",,,, Data Scientist,"['Artificial intelligence', 'Data science', 'Cloud Computing', 'Deep learning', 'machine learning', 'unknown']","['• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.', ""• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.""]",• Automatic every step of machine learning to increase and improve Artificial intelligence solutions.,"• I suggested using a Stable Diffusion model for image generation to sell it in the company's NFTs collection, which enhanced collection quantity and quality.",,,,,,,,
0,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,
1,Cloud Engineer ,"['C++', 'Java', 'SQL', 'Linux', 'PHP', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['English', 'DevOps', 'Microsoft Azure', 'Grafana', 'Jenkins', 'Unix Administration']",['Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration'],Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration,,,,,,,,,
2,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,
3,Junior Software Engineer,"['DevOps', 'Cloud computing', 'Linux System Administration', 'Virtualization', 'Network Security', 'DNS']",['Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.'],Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.,,,,,,,,,,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,
4,Software Engineer,"['Airbyte', 'Extract, Transform, Load (ETL)', 'MySQL', 'Flask', 'Go', 'Docker']","['-Deploy, improvise, monitor and maintain data services for a SaaS application', '-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)', '- Google Cloud Management Platform Data services (Bigquery, PubSub)', '-Develop and improve APIs', '-Code review']","-Deploy, improvise, monitor and maintain data services for a SaaS application","-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)","- Google Cloud Management Platform Data services (Bigquery, PubSub)",-Develop and improve APIs,-Code review,,,,,,Software Developer,"['Research', 'JavaScript', 'Software Development', 'Front-End Development', 'Full-Stack Development', 'Multilingual']",['unknown'],unknown,,,,,,,,,
5,Software Engineer,"['Microsoft Word', 'SolidWorks', 'Web Design', 'Database Design', 'Graphic Design', 'Adobe Illustrator']",['unknown'],unknown,,,,,,,,,,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,
6,Software Engineer,"['English', 'Engineering', 'Software Development', 'Web Development', 'Data Science', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,
7,Software Engineer,"['Python (Programming Language)', 'Flask', 'MongoDB', 'Artificial Neural Networks', 'Domain-Driven Design (DDD)', 'CI/CD']",['Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes'],Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes,,,,,,,,,,Software Developer,"['Python', 'Spring Boot', 'Programming', 'docker', 'Spring Data', 'Spring Security']",['المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java'],المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java,,,,,,,,,
8,Software Engineer,"['Machine Learning', 'Data Science', 'Python', 'Software Development', 'Statistics', 'Data Analysis']",['unknown'],unknown,,,,,,,,,,Software Developer,"['Oracle Database', 'Spring Boot', 'GitHub', 'Laravel', 'PHP', 'XAMPP']",['Development of an E-commerce website<houchena>'],Development of an E-commerce website<houchena>,,,,,,,,,
9,Software Engineer,"['Scrum', 'Databases', 'Jira', 'Linux', 'Data Science', 'Deep Learning']","['• Analyze and elaborate requirements specifications for customers ‘requests.', '• Design and implementation of new functions.', '• Perform unit tests.', '• Support and functional support.', 'Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX']",• Analyze and elaborate requirements specifications for customers ‘requests.,• Design and implementation of new functions.,• Perform unit tests.,• Support and functional support.,"Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX",,,,,,Software Developer,"['Java', 'Spring', 'Unified Modeling Language (UML)', 'PhpMyAdmin', 'MySQL', 'Spring boot']",['unknown'],unknown,,,,,,,,,
10,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['Skills: Object-oriented programming (POO) · Kotlin · SQL'],Skills: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,,Software Engineer Internal,"['Talend Open Studio', 'Data Integration', 'Java', 'JavaScript', 'Python (Programming Language)', 'Adaptability']","['• Analyze the functional and technical specifications in order to write the tests.', '• Manually test the user stories delivered by the development team.', '• Execution of manual tests of APIs developed with Swagger UI.', '• Collaborate with developers to ensure binding and secure releases.', '• Write and keep up to date documentation.']",• Analyze the functional and technical specifications in order to write the tests.,• Manually test the user stories delivered by the development team.,• Execution of manual tests of APIs developed with Swagger UI.,• Collaborate with developers to ensure binding and secure releases.,• Write and keep up to date documentation.,,,,,
11,Software Engineer,"['Java', 'JavaScript', 'C (Programming Language)', 'Embedded Systems', 'Wireless Sensor Networks', 'Internet of Things (IoT)']",['unknown'],unknown,,,,,,,,,,Software Developer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,
12,Software consultant,"['Software tests', 'Software development', 'Software testing', 'Machine learning', 'Web services', 'Cloud Computing']",['unknown'],unknown,,,,,,,,,,Software Engineering,"['iOS Development', 'Development for Android', 'Angular', 'Scrum', 'Linux System Administration', 'React.js']",['unknown'],unknown,,,,,,,,,
13,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['Java', 'Python (Programming Language)', 'Git', 'C#', 'JavaScript', 'jQuery']",['المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5'],المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5,,,,,,,,,
0,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['DevOps', 'Cloud computing', 'Linux System Administration', 'Virtualization', 'Network Security', 'DNS']",['Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.'],Developing an e-learning platform using spring boot and jhipster. the final project was deployed on docker.,,,,,,,,,
1,Cloud Engineer ,"['C++', 'Java', 'SQL', 'Linux', 'PHP', 'JavaScript']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Airbyte', 'Extract, Transform, Load (ETL)', 'MySQL', 'Flask', 'Go', 'Docker']","['-Deploy, improvise, monitor and maintain data services for a SaaS application', '-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)', '- Google Cloud Management Platform Data services (Bigquery, PubSub)', '-Develop and improve APIs', '-Code review']","-Deploy, improvise, monitor and maintain data services for a SaaS application","-Configure, create and maintain data pipelines for multiple sources (Shopify, Klaviyo, Facebook, Google ads...)","- Google Cloud Management Platform Data services (Bigquery, PubSub)",-Develop and improve APIs,-Code review,,,,,
2,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Microsoft Word', 'SolidWorks', 'Web Design', 'Database Design', 'Graphic Design', 'Adobe Illustrator']",['unknown'],unknown,,,,,,,,,
3,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,,Software Engineer,"['English', 'Engineering', 'Software Development', 'Web Development', 'Data Science', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,
4,Cloud Engineer,"['Amazon Web Services', 'JavaScript', 'Python', 'MySQL', 'php', 'Symfony']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Python (Programming Language)', 'Flask', 'MongoDB', 'Artificial Neural Networks', 'Domain-Driven Design (DDD)', 'CI/CD']",['Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes'],Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes,,,,,,,,,
5,Cloud Engineer,"['Amazon Web Services (AWS)', 'Google Cloud Platform (GCP)', 'System Administration', 'Cloud Computing', 'Infrastructure', 'Linux']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Machine Learning', 'Data Science', 'Python', 'Software Development', 'Statistics', 'Data Analysis']",['unknown'],unknown,,,,,,,,,
